Id	Metabolism	Metabolism__colour	Metabolism__shape	Genome	Function	Copies__autocolour
6666666_210594_2601	Central metabolism	Red	circle	Metallosphaera hakonensis JCM 8857JCM 8857 BBBA01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211596_338	expansion	Gray	circle	Metallosphaera cuprina Ar-4 Ar-4 CP002656.1	Possible_subunit_variant_of_phosphoribosylaminoimidazolecarboxamide_formyltransferase_alternate_form	2
6666666_211681_1597	Central metabolism	Red	circle	Sulfolobus islandicus M.14.25 M.14.25 CP001400.1	First_ORF_in_transposon_ISC1229	1
6666666_210487_1670	Central metabolism	Red	circle	Sulfolobus islandicus M.16.40M.16.40 AHJQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211716_1574	Central metabolism	Red	circle	Sulfolobus islandicus M.16.4 M.16.4 CP001402.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210476_733	Central metabolism	Red	circle	Sulfolobus islandicus M.16.13M.16.13 AHJM01	hypothetical_protein	1
6666666_211704_1643	Central metabolism	Red	circle	Sulfolobus islandicus HVE10_4 HVE10_4 CP002426.1	Phosphoenolpyruvate_carboxykinase_GTP_EC_4.1.1.32_	1
6666666_211598_1493	Central metabolism	Red	circle	Sulfolobus islandicus LAL14_1 LAL14_1 CP003928.1	2_hydroxy_3_oxopropionate_reductase_EC_1.1.1.60_	1
6666666_210609_1704	Central metabolism	Red	circle	Sulfolobus islandicus M.16.23M.16.23 AHJO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210213_1680	Central metabolism	Red	circle	Sulfolobus islandicus M.16.43M.16.43 AHJR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210050_777	Central metabolism	Red	circle	Sulfolobus islandicus M.16.46M.16.46 AHJS01	methyltransferase_FkbM_family_domain_protein	1
6666666_210071_605	Central metabolism	Red	circle	Sulfolobus islandicus M.16.12M.16.12 AHJL01	hypothetical_protein	1
6666666_211527_1517	Central metabolism	Red	circle	Sulfolobus islandicus REY15A REY15A CP002425.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_209935_1713	Central metabolism	Red	circle	Sulfolobus islandicus M.16.2M.16.2 AHJK01	COG1180_Radical_SAM_Pyruvate_formate_lyase_activating_enzyme_like	1
6666666_209964_1768	Central metabolism	Red	circle	Sulfolobus islandicus M.16.47M.16.47 AHJT01	Conservative_hypothetical_protein_probably_involved_in_hydantoin_pyrimidine_utilization_#_coupled_to_3.5.2.14_or_similar_function	1
6666666_210146_671	Central metabolism	Red	circle	Sulfolobus islandicus M.16.30M.16.30 AHJP01	Partial_transposase_ISC1225	1
6666666_211652_1754	Central metabolism	Red	circle	Sulfolobus islandicus M.16.27 M.16.27 CP001401.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210599_589	Central metabolism	Red	circle	Sulfolobus islandicus M.16.22M.16.22 AHJN01	Glucoamylase_EC_3.2.1.3_	1
6666666_211520_1711	Central metabolism	Red	circle	Sulfolobus islandicus L.S.2.15 L.S.2.15 CP001399.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211530_1603	Central metabolism	Red	circle	Sulfolobus islandicus Y.G.57.14 Y.G.57.14 CP001403.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211911_1736	Central metabolism	Red	circle	Sulfolobus islandicus L.D.8.5 L.D.8.5 CP001731.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_211951_1314	Central metabolism	Red	circle	Sulfolobus islandicus Y.N.15.51 Y.N.15.51 CP001404.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_210388_2003	Central metabolism	Red	circle	Sulfolobus metallicus DSM 6482 = JCM 9184JCM 9184 BBBY01	142aa_long_hypothetical_protein	2
6666666_210336_1274	expansion	Gray	circle	Sulfolobales archaeon Acd1 APJY01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210560_454	Central metabolism	Red	circle	Candidatus Iainarchaeum andersonii SCGC AAA011-E11SCGC AAA011-E11 AQRS01	hypothetical_protein	2
6666666_210045_153	Central metabolism	Red	circle	Thaumarchaeota archaeon JGI OTU-3JGI OTU-3 AWOC01	Putative_transcription_antitermination_protein_NusG	2
6666666_210531_602	Central metabolism	Red	circle	Aigarchaeota archaeon SCGC AAA471-E14SCGC AAA471-E14 AQTA01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210278_613	expansion	Gray	circle	Methanothermococcus thermolithotrophicus DSM 2095DSM 2095 AQXV01	3_demethylubiquinone_9_3_O_methyltransferase	2
6666666_211641_1384	expansion	Gray	circle	Methanococcus voltae A3 A3 CP002057.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211651_1059	expansion	Gray	circle	Methanococcus vannielii SB SB CP000742.1	Energy_conserving_hydrogenase_Ehb_protein_C	2
6666666_211711_1029	expansion	Gray	circle	Methanococcus maripaludis C7 C7 CP000745.1	Molybdenum_cofactor_biosynthesis_protein_MoaE	2
6666666_211958_1765	expansion	Gray	circle	Methanococcus maripaludis C5 C5 CP000609.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211608_1765	expansion	Gray	circle	Methanococcus maripaludis S2 S2 BX950229.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	3
6666666_211547_1033	expansion	Gray	circle	Methanotorris igneus Kol 5 Kol 5 CP002737.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210534_1912	expansion	Gray	circle	Methanotorris formicicus Mc-S-70Mc-S-70 AGJL01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211957_427	expansion	Gray	circle	Methanothermococcus okinawensis IH1 IH1 CP002792.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211528_771	expansion	Gray	circle	Methanococcus aeolicus Nankai-3 Nankai-3 CP000743.1	Ribosomal_protein_L11_methyltransferase_EC_2.1.1.__	2
6666666_211635_2387	expansion	Gray	circle	Methanocella conradii HZ254 HZ254 CP003243.1	hypothetical_protein	2
6666666_211614_342	expansion	Gray	circle	Methanocella paludicola SANAE SANAE AP011532.1	Signal_recognition_particle_receptor_protein_FtsY_=alpha_subunit___TC_3.A.5.1.1_	2
6666666_211607_1095	expansion	Gray	circle	Methanocella arvoryzae MRE50 MRE50 AM114193.2	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210643_1338	expansion	Gray	circle	Archaeon V4 MAGV01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210674_34	expansion	Gray	circle	Archaeon V2 MAGT01	Fibronectin_type_III_domain_protein	2
6666666_210677_308	expansion	Gray	circle	Archaeon V1 MAGS01	NiFe_hydrogenase_metallocenter_assembly_protein_HypD	2
6666666_210709_1443	expansion	Gray	circle	Archaeon V3 MAGU01	Inosine_5_monophosphate_dehydrogenase__EC_1.1.1.205_	2
6666666_210055_437	expansion	Gray	circle	Candidatus Bathyarchaeota archaeon B24 LUCB01	Uncharacterized_protein_MJ0213	2
6666666_211653_1236	Central metabolism	Red	circle	Candidatus Caldiarchaeum subterraneum - BA000048.1	Replication_factor_C_large_subunit	2
6666666_209937_1486	expansion	Gray	circle	Methanoculleus sp SDB LKUD01	Enolase_EC_4.2.1.11_	2
6666666_210288_87	expansion	Gray	circle	Methanoculleus marisnigri LGHE01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210125_761	expansion	Gray	circle	Methanoculleus thermophilusCR-1 BCNX01	archaeosine_tRNA_ribosyltransferase_EC_2.4.2.___type_2_short	2
6666666_210104_779	expansion	Gray	circle	Methanoculleus sp DTU007 LFRO01	Prolyl_tRNA_synthetase_EC_6.1.1.15__archaeal_eukaryal_type	2
6666666_210381_777	Central metabolism	Red	circle	Methanomicrobiales archaeon Methan_07 LUYK01	hypothetical_protein	1
6666666_211568_1928	expansion	Gray	circle	Methanoculleus sp MAB1 - LT158599.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210260_2379	expansion	Gray	circle	Methanoculleus sediminisS3Fa JXOJ01	Formate_efflux_transporter_TC_2.A.44_family_	2
6666666_210176_1014	expansion	Gray	circle	Methanoculleus horonobensisT10 BCNY01	hypothetical_protein	2
6666666_211612_640	expansion	Gray	circle	Methanoculleus marisnigri JR1 JR1 CP000562.1	Uncharacterized_ABC_transporter_ATP_binding_protein_MJ0121	2
6666666_210544_1359	expansion	Gray	circle	Methanoculleus sp MH98AMH98A JMIO01	hypothetical_protein	2
6666666_210137_932	Central metabolism	Red	circle	Methanolinea sp SDB LKUF01	iron_sulfur_flavoprotein	1
6666666_211616_1129	expansion	Gray	circle	Methanospirillum hungatei JF-1 JF-1 CP000254.1	PIN_PilT_N_terminus__domain	2
6666666_210121_495	expansion	Gray	circle	Methanomicrobiales archaeon Methan_06 LUYJ01	BH3522_unknown	2
6666666_211699_2575	expansion	Gray	circle	Methanoregula formicica SMSP SMSP CP003167.1	Methyltransferase	2
6666666_210549_2757	expansion	Gray	circle	Methanofollis ethanolicusHASU BCNW01	Signal_peptidase_I_EC_3.4.21.89_	2
6666666_210033_775	expansion	Gray	circle	Methanomicrobium mobile BPBP JOMF01	LSU_ribosomal_protein_L18Ae	2
6666666_209959_1822	expansion	Gray	circle	Methanolacinia paynteriDSM 2545 AXDV01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211692_2620	expansion	Gray	circle	Methanolacinia petrolearia DSM 11571 - CP002117.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210346_1656	expansion	Gray	circle	Methanomicrobiales archaeon Methan_05 LUYI01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211688_612	expansion	Gray	circle	Methanosphaerula palustris E1-9c E1-9c CP001338.1	hypothetical_protein	2
6666666_209975_655	expansion	Gray	circle	Methanomicrobia archaeon DTU008 LFRW01	hypothetical_protein	2
6666666_211554_1441	expansion	Gray	circle	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1 Issoire-Mx1 CP005934.1	hypothetical_protein	2
6666666_210525_2232	expansion	Gray	circle	Methanomassiliicoccus luminyensis B10B10 CAJE01	PE_PGRS_family_protein	2
6666666_211523_515	expansion	Gray	circle	Thermoplasmatales archaeon BRNA1 BRNA1 CP002916.1	Thymidine_phosphorylase_EC_2.4.2.4_	2
6666666_210551_1023	expansion	Gray	circle	Candidatus Methanomethylophilus sp 1R261R26 LOPS01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210014_519	expansion	Gray	circle	Methanoculleus sp CAG:1088 CBKQ01	hypothetical_protein	2
6666666_211709_475	expansion	Gray	circle	Candidatus Methanomethylophilus alvus Mx1201 Mx1201 CP004049.1	Phosphoribosylformylglycinamidine_synthase_glutamine_amidotransferase_subunit_EC_6.3.5.3_	2
6666666_212754_486	expansion	Gray	circle	Methanogenic archaeon ISO4-H5 ISO4-H5 CP014214.1	Acetolactate_synthase_large_subunit_EC_2.2.1.6_	2
6666666_210004_825	expansion	Gray	circle	Methanomassiliicoccales archaeon RumEn M2 LJKL01	Deoxycytidine_triphosphate_deaminase_EC_3.5.4.13_	2
6666666_211682_228	expansion	Gray	circle	Candidatus Methanoplasma termitum MpT1 CP010070.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210482_1587	expansion	Gray	circle	Halobellus rufusCBA1103 BBJO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210327_3337	expansion	Gray	circle	Haloferax sulfurifontis ATCC BAA-897ATCC BAA-897 AOLM01	hypothetical_protein	2
6666666_210090_2008	expansion	Gray	circle	Haloferax sp ATCC BAA-645ATCC BAA-645 AOLE01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209919_2345	expansion	Gray	circle	Haloferax sp ATCC BAA-644ATCC BAA-644 AOLF01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_209952_2410	expansion	Gray	circle	Haloferax sp ATCC BAA-646ATCC BAA-646 AOLD01	Uncharacterized_protein_MJ0274	2
6666666_210485_1364	expansion	Gray	circle	Haloferax lucentense DSM 14919DSM 14919 AOLH01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209963_2059	expansion	Gray	circle	Haloferax alexandrinus JCM 10717JCM 10717 AOLL01	Trk_system_potassium_uptake_protein_TrkA	2
6666666_210463_2607	Central metabolism	Red	circle	Haloferax sp BAB2207BAB2207 ANPG01	Glucosamine_fructose_6_phosphate_aminotransferase_isomerizing__EC_2.6.1.16_	1
6666666_209961_1989	expansion	Gray	circle	Haloferax elongans ATCC BAA-1513ATCC BAA-1513 AOLK01	hypothetical_protein	2
6666666_210387_2819	expansion	Gray	circle	Haloferax prahovense DSM 18310DSM 18310 AOLG01	Acetolactate_synthase_large_subunit_EC_2.2.1.6_	2
6666666_211923_1016	expansion	Gray	circle	Haloferax gibbonsii ARA6 CP011947.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210372_1270	expansion	Gray	circle	Haloferax alexandrinusArc-Hr CCDK01	hypothetical_protein	2
6666666_210248_558	expansion	Gray	circle	Haloferax gibbonsii ATCC 33959ATCC 33959 AOLJ01	NADH_ubiquinone_oxidoreductase_chain_A_EC_1.6.5.3_	2
6666666_210259_3925	expansion	Gray	circle	Haloferax sp Q22Q22 LOEP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210584_2102	expansion	Gray	circle	Haloferax sp SB3SB3 LOPW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211913_1021	expansion	Gray	circle	Haloferax volcanii DS2 DS2 CP001956.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210552_1216	expansion	Gray	circle	Haloferax volcanii DS2DS2 AOHU01	Probable_protease_htpX_homolog	2
6666666_210214_193	expansion	Gray	circle	Haloferax denitrificans ATCC 35960ATCC 35960 AOLP01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209925_1385	expansion	Gray	circle	Haloplanus natans DSM 17983DSM 17983 ATYM01	hypothetical_protein	2
6666666_211941_375	expansion	Gray	circle	Halorhabdus tiamatea SARL4B type strain: SARL4B HF571520.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210486_935	expansion	Gray	circle	Halorhabdus tiamatea SARL4BSARL4B AFNT02	2_succinyl_5_enolpyruvyl_6_hydroxy_3_cyclohexene_1_carboxylic_acid_synthase_EC_2.2.1.9_	2
6666666_211949_2245	expansion	Gray	circle	Haloferax mediterranei ATCC 33500 ATCC 33500 CP007551.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211950_1041	expansion	Gray	circle	Haloferax mediterranei ATCC 33500 CGMCC 1.2087 CP001868.2	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210367_2953	expansion	Gray	circle	Haloferax mediterranei ATCC 33500ATCC 33500 AOLO01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210326_1862	expansion	Gray	circle	Natrialba magadii ATCC 43099MS-3 AOHS01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211927_3516	expansion	Gray	circle	Natrialba magadii ATCC 43099 ATCC 43099 CP001932.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210419_101	Central metabolism	Red	circle	Natrialbaceae archaeon B1-Br10_E2g27 LKMM01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_209933_574	expansion	Gray	circle	Natrialbaceae archaeon Tc-Br11_E2g8 LKNG01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211960_2229	expansion	Gray	circle	Natrinema pellirubrum DSM 15624 DSM 15624 CP003372.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209945_2691	expansion	Gray	circle	Natrialbaceae archaeon B1-Br10_E2g2 LKMK01	Molybdopterin_biosynthesis_protein_MoeA__Periplasmic_molybdate_binding_domain	2
6666666_211935_1286	expansion	Gray	circle	Halanaeroarchaeum sulfurireducens HSR2 CP008874.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211924_1281	expansion	Gray	circle	Halanaeroarchaeum sulfurireducens M27-SA2 CP011564.1	Quinolinate_phosphoribosyltransferase_decarboxylating_EC_2.4.2.19_	2
6666666_210519_2004	expansion	Gray	circle	Halolamina sediminishalo7 CVUA01	SSU_ribosomal_protein_S20e_S10p_	2
6666666_210196_3076	expansion	Gray	circle	Halolamina pelagicaCDK2 LGUC01	hypothetical_protein	2
6666666_209998_1767	Secondary metabolsim (antiSMASH)	Cyan	circle	Halolamina rubraCBA1107 BBJN01	unknown	2
6666666_210663_490	expansion	Gray	circle	Uncultured archaeon A07HN63 AYLK01	Uracil_DNA_glycosylase_superfamily_protein	2
6666666_210193_1617	expansion	Gray	circle	Halonotius sp J07HN6 ARQA01	Protein_export_membrane_protein_SecD_TC_3.A.5.1.1_	2
6666666_210550_1964	expansion	Gray	circle	Haloferacaceae archaeon B1-Br10_E2g22 LKML01	Hypothetical_transmembrane_protein_coupled_to_NADH_ubiquinone_oxidoreductase_chain_5_homolog	2
6666666_210366_1066	Central metabolism	Red	circle	Haloferacaceae archaeon PL-Br10_E2g29 LKMS01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	1
6666666_209979_1927	expansion	Gray	circle	Arc I group archaeon U1lsi0528_Bin089 LNGD01	Substrate_specific_component_PdxU2_of_predicted_pyridoxin_related_ECF_transporter	2
6666666_210510_676	expansion	Gray	circle	Arc I group archaeon ADurb1013_Bin02101 LNJB01	Molybdenum_cofactor_biosynthesis_protein_MoaE	2
6666666_210281_1352	expansion	Gray	circle	Arc I group archaeon ADurb1113_Bin01801 LNJD01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210136_642	expansion	Gray	circle	Arc I group archaeon ADurb1213_Bin02801 LNJE01	Eukaryotic_translation_initiation_factor_2_gamma_subunit	2
6666666_210253_757	expansion	Gray	circle	Arc I group archaeon BMIXfssc0709_Meth_Bin006 LNJC01	DNA_primase_helicase_phage_associated	2
6666666_209947_826	expansion	Gray	circle	Arc I group archaeon B15fssc0709_Meth_Bin003 LNGF01	ABC_transporter_ATP_binding_protein	2
6666666_210498_621	expansion	Gray	circle	Arc I group archaeon B03fssc0709_Meth_Bin005 LNGE01	Uncharacterized_HTH_type_transcriptional_regulator_MJ0621	2
6666666_210140_1320	expansion	Gray	circle	Archaeon U1lsi0528_Bin055 LNGC01	Transposase	2
6666666_209974_565	expansion	Gray	circle	Candidatus Bathyarchaeota archaeon B25 LUCC01	Digeranylgeranylglycerophospholipid_reductase	2
6666666_210671_126	Central metabolism	Red	circle	Candidate divison MSBL1 archaeon SCGC-AAA261C02 LHXW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211936_2544	expansion	Gray	circle	Methanosaeta harundinacea 6Ac 6Ac CP003117.1	Flavodoxin	2
6666666_210037_1501	expansion	Gray	circle	Methanosarcinales archaeon Methan_02 LUYF01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210120_1227	expansion	Gray	circle	Methanosaeta sp SDB LKUG01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	3
6666666_210168_1966	expansion	Gray	circle	Methanosaeta harundinacea LGHB01	FOG_PKD_repeat	2
6666666_210608_1941	expansion	Gray	circle	Methanosaeta harundinacea LGFT01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211563_1532	expansion	Gray	circle	Methanosaeta thermophila PT PT CP000477.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	3
6666666_211963_578	expansion	Gray	circle	Methanosaeta concilii GP6 GP6 CP002565.1	Uncharacterized_protein_AF_0694	2
6666666_211628_1409	expansion	Gray	circle	Methanosarcina thermophila CHTI-55 CHTI-55 CP009502.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209995_2567	expansion	Gray	circle	Methanosarcina sp DTU009 LFRP01	SSU_rRNA_adenine_1518__N_6__adenine_1519__N_6___dimethyltransferase__EC_2.1.1.182_	2
6666666_211573_1009	expansion	Gray	circle	Methanosarcina sp 795 - CP011449.1	hypothetical_protein	2
6666666_211713_2430	expansion	Gray	circle	Methanosarcina thermophila TM-1 TM-1 CP009501.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211943_504	expansion	Gray	circle	Methanosarcina sp Kolksee Kolksee CP009524.1	hypothetical_protein	2
6666666_211919_511	expansion	Gray	circle	Methanosarcina vacuolata Z-761 Z-761 CP009520.1	predicted_protein	2
6666666_211914_1758	expansion	Gray	circle	Methanosarcina barkeri str. Fusaro Fusaro CP000099.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211946_3860	expansion	Gray	circle	Methanosarcina barkeri str. Wiesmoor Wiesmoor CP009526.1	SSU_ribosomal_protein_S20e_S10p_	2
6666666_211920_488	expansion	Gray	circle	Methanosarcina barkeri MS MS CP009528.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211948_2299	expansion	Gray	circle	Methanosarcina barkeri 227 227 CP009530.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211544_2561	expansion	Gray	circle	Methanosarcina barkeri CM1 CM1 CP008746.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211623_2333	expansion	Gray	circle	Methanosarcina barkeri 3 3 CP009517.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210142_238	expansion	Gray	circle	Methanosarcina flavescensE03.2 LKAZ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210276_2791	expansion	Gray	circle	Methanosarcina sp Ant1 MDTP01	conserved_protein	2
6666666_211557_4337	expansion	Gray	circle	Methanosarcina horonobensis HB-1 = JCM 15518 HB-1 CP009516.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211661_2828	expansion	Gray	circle	Methanosarcina sp WWM596 WWM596 CP009503.1	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211678_3170	expansion	Gray	circle	Methanosarcina sp WH1 WH1 CP009504.1	hypothetical_protein	2
6666666_210086_1465	expansion	Gray	circle	Methanosarcina mazei1.H.M.2.2 JJQV01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210307_898	expansion	Gray	circle	Methanosarcina mazei3.F.A.1A.1 JJPA01	hypothetical_protein_multi_domain_	2
6666666_210351_3061	expansion	Gray	circle	Methanosarcina mazei3.F.A.1A.3 JJPB01	Conserved_protein	2
6666666_210517_1691	expansion	Gray	circle	Methanosarcina mazei1.H.M.2.1 JJQU01	Shikimate_kinase_II_EC_2.7.1.71_	2
6666666_210605_3214	expansion	Gray	circle	Methanosarcina mazei1.H.T.2.1 JJQZ01	Pyruvatephosphate_dikinase_EC_2.7.9.1_	2
6666666_210077_1699	expansion	Gray	circle	Methanosarcina mazei1.H.T.2.5 JJRB01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_211695_3491	expansion	Gray	circle	Methanosarcina mazei S-6 S-6 CP009512.1	glycosyltransferase	2
6666666_209946_1803	expansion	Gray	circle	Methanosarcina mazei1.H.M.1A.3 JJQT01	Coenzyme_F420_0L_glutamate_ligase_	2
6666666_210096_572	expansion	Gray	circle	Methanosarcina mazei1.H.A.2.6 JJQN01	hypothetical_protein	2
6666666_210343_1624	expansion	Gray	circle	Methanosarcina mazei3.F.T.1A.1 JJPI01	hypothetical_protein	2
6666666_210026_376	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.7 JJPH01	Ketoisovalerate_oxidoreductase_subunit_VorB_EC_1.2.7.7_	2
6666666_210257_2606	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.12 JJPD01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210020_1843	expansion	Gray	circle	Methanosarcina mazei3.H.T.1A.1 JJPY01	Replication_factor_A_ssDNA_binding_protein_	2
6666666_210010_1174	expansion	Gray	circle	Methanosarcina mazei1.F.A.1B.3 JJQB01	hypothetical_protein	2
6666666_210305_3383	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.5 JJPQ01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210078_2179	expansion	Gray	circle	Methanosarcina mazei3.F.T.1A.2 JJPJ01	Mobile_element_protein	2
6666666_209928_1675	expansion	Gray	circle	Methanosarcina mazei1.H.M.1A.1 JJQR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.	2
6666666_210192_419	expansion	Gray	circle	Methanosarcina mazei3.H.M.1B.1 JJPU01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210075_518	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.1 JJPO01	Pirin_like_protein_YhhW_possibly_qercetin_23_dioxygenase_activity	2
6666666_209957_2452	expansion	Gray	circle	Methanosarcina mazei3.H.A.2.6 JJPR01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_210028_3421	expansion	Gray	circle	Methanosarcina mazei3.F.T.1A.4 JJPK01	tRNA_Ser_GGA	2
6666666_210242_1629	expansion	Gray	circle	Methanosarcina mazei1.H.T.2.3 JJRA01	N5_methyltetrahydromethanopterincoenzyme_M_methyltransferase_subunit_X	2
6666666_210054_1116	expansion	Gray	circle	Methanosarcina mazei3.F.A.2.3 JJPE01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
6666666_209965_2407	expansion	Gray	circle	Methanosarcina mazei1.F.A.1B.4 JJQC01	predicted_protein	2
6666666_210365_3295	expansion	Gray	circle	Methanosarcina mazei1.H.A.1A.1 JJQG01	hypothetical_protein	2
6666666_210254_3063	expansion	Gray	circle	Methanosarcina mazei3.H.M.1B.5 JJPW01	Imidazole_glycerol_phosphate_synthase_cyclase_subunit_EC_4.1.3.__	2
